Timestamp,Data
2023-08-01 11:55:27.401857,AcX	AcY	AcZ	GyX	GyY	GyZ
2023-08-01 11:55:37.796319,-469	2070	599	-294	-1640	-79
2023-08-01 11:55:37.825096,-257	2273	445	-6	-1544	-54
2023-08-01 11:55:37.853719,-375	2278	539	22	-1632	-18
2023-08-01 11:55:37.886010,-660	1952	623	-233	-1725	-34
2023-08-01 11:55:37.915892,-605	1048	614	-220	-1717	-112
2023-08-01 11:55:37.948256,-922	1095	684	-356	-1766	-66
2023-08-01 11:55:37.981116,-562	1542	552	-215	-1787	-37
2023-08-01 11:55:38.009558,-576	2032	607	-28	-1682	-37
2023-08-01 11:55:38.037762,-548	1304	547	-2	-1790	-104
2023-08-01 11:55:38.071308,-558	1754	578	-227	-1795	-42
2023-08-01 11:55:38.104061,-1254	1613	569	-310	-1820	-91
2023-08-01 11:55:38.131825,-619	956	617	-303	-1835	-11
2023-08-01 11:55:38.165411,-1030	1828	706	-168	-1845	-36
2023-08-01 11:55:38.197627,-376	2236	638	-13	-1786	-95
2023-08-01 11:55:38.226800,-399	1709	544	-62	-1857	-51
2023-08-01 11:55:38.259175,-1242	1594	706	-200	-1859	-124
2023-08-01 11:55:38.291973,-462	2254	504	-327	-1912	-20
2023-08-01 11:55:38.320966,-375	1597	703	-278	-1944	26
2023-08-01 11:55:38.353803,-633	1601	670	-159	-1902	-34
2023-08-01 11:55:38.382207,-428	1474	567	-42	-1870	-26
2023-08-01 11:55:38.410843,-754	2441	639	-82	-1847	-28
2023-08-01 11:55:38.443809,-452	2452	597	-224	-1941	-105
2023-08-01 11:55:38.476181,-558	2194	670	-369	-1970	-90
2023-08-01 11:55:38.509101,-471	2564	529	-212	-2015	-61
2023-08-01 11:55:38.538051,-337	1964	587	-94	-1922	-56
2023-08-01 11:55:38.571010,-1286	1737	674	-61	-1895	-23
2023-08-01 11:55:38.599511,-811	2198	609	-115	-1921	-104
2023-08-01 11:55:38.631969,-913	1741	604	-239	-2022	-47
2023-08-01 11:55:38.664768,-587	2705	621	-370	-1967	-67
2023-08-01 11:55:38.693171,-310	2301	676	-291	-2055	-65
