Timestamp,Data
2023-08-02 14:58:09.319137,84	14	-79
2023-08-02 14:58:23.176743,-656	-171	4703	-190	14	-75
2023-08-02 14:58:23.206153,-658	-159	4719	-184	7	-69
2023-08-02 14:58:23.230546,-659	-167	4716	-175	2	-82
2023-08-02 14:58:23.258556,-648	-173	4705	-195	10	-67
2023-08-02 14:58:23.292265,-660	-161	4709	-187	13	-77
2023-08-02 14:58:23.316425,-653	-172	4714	-184	6	-76
2023-08-02 14:58:23.348547,-645	-167	4713	-179	11	-67
2023-08-02 14:58:23.373055,-647	-177	4709	-176	6	-72
2023-08-02 14:58:23.402338,-647	-173	4708	-190	8	-71
2023-08-02 14:58:23.431358,-647	-159	4714	-181	9	-65
2023-08-02 14:58:23.459333,-652	-161	4717	-167	8	-85
2023-08-02 14:58:23.488229,-641	-184	4697	-195	11	-69
2023-08-02 14:58:23.516551,-656	-152	4697	-176	9	-73
2023-08-02 14:58:23.546126,-648	-183	4715	-174	14	-83
